Hash;Timestamp;Branching Time;Merge Time;Committers 1;Committers 2;Diff Committers;Same Committers;Commits 1;Commits 2;Changed Files 1;Changed Files 2;Changed Files Intersection;Conflict;Conflicted Files;Chunks;Modified Chunks;Self Conflicts
1c6bfc953a7a7b1a6e420dafb8ffb65d7477dc22;2012-11-19 14:41:06 +0000;27.8357755;33.2276273;8;1;8;0;37;7;99;29;SOME;true;2;3;3;0
5a7d9c82c000f1fae4a65ac0b2bada43885732ab;2012-11-19 14:41:06 +0000;27.8357755;33.2276273;8;1;8;0;37;7;99;29;SOME;true;2;3;3;0
eb1a01fc1a25fea455523a9afc48f7bc6613bc49;2012-11-19 04:55:42 -0800;9.0971644;9.8809838;2;1;2;0;5;1;9;1;NONE;false;0;0;0;0
9dd91fc9ecd4c34cf8a994489b1e91b052b39565;2012-11-19 04:55:42 -0800;9.0971644;9.8809838;2;1;2;0;5;1;9;1;NONE;false;0;0;0;0
a0a2514ba24e9db7f9d45e0c26a45e30648d8043;2012-11-19 04:10:48 -0800;1.5833681;9.8498032;1;1;1;0;1;2;4;5;NONE;false;0;0;0;0
bb673d047d2b90d024539cd022cd7268d7bd7771;2012-11-19 04:10:48 -0800;1.5833681;9.8498032;1;1;1;0;1;2;4;5;NONE;false;0;0;0;0
9c0c32926bacdff68e034bc0e81bb36c4c08dab2;2012-11-09 02:11:04 -0800;5.5539699;7.0163194;1;1;1;0;1;1;1;2;NONE;false;0;0;0;0
629a412d8afead1aa181d6b2424a3f3ce338fe8b;2012-11-09 02:11:04 -0800;5.5539699;7.0163194;1;1;1;0;1;1;1;2;NONE;false;0;0;0;0
dd63d4839f932a7339362fcbe3f9d82cc1db7a22;2012-10-31 08:27:00 -0700;3.8820718;6.0345370;3;1;3;0;9;1;33;23;NONE;false;0;0;0;0
4bc183374c9811a66f64f8b84e24f7a20f9801fa;2012-10-31 08:27:00 -0700;3.8820718;6.0345370;3;1;3;0;9;1;33;23;NONE;false;0;0;0;0
6d00027eaec9f3b4fb2317b30cf590007f23b1b5;2012-10-31 10:50:57 +0000;0.9734259;0.9807292;1;1;1;0;1;2;3;1;NONE;false;0;0;0;0
eb45b75fac967b7cddd4a47553137fd1b57a7b00;2012-10-31 10:50:57 +0000;0.9734259;0.9807292;1;1;1;0;1;2;3;1;NONE;false;0;0;0;0
fcb9c18ea653c9e53db8aed1f0a32a0c82043639;2012-10-30 04:28:45 -0700;2.8747454;4.8690856;2;1;2;0;4;1;29;1;NONE;false;0;0;0;0
5a46569d529df5d89987e9438a317c020347ecc4;2012-10-30 04:28:45 -0700;2.8747454;4.8690856;2;1;2;0;4;1;29;1;NONE;false;0;0;0;0
53593828d1618d2bb9c47d1098b2b248f6b6c20f;2012-10-17 02:13:19 -0700;2.5184028;5.0224537;2;1;1;1;6;1;5;2;ALL;false;0;0;0;0
9d664f274f91e7326882161b6c5fb5872a66c148;2012-10-17 02:13:19 -0700;2.5184028;5.0224537;2;1;1;1;6;1;5;2;ALL;false;0;0;0;0
f5be9068f060d46f2420a2b52d9c23f4377a91b3;2012-10-15 10:19:22 -0700;2.5176273;3.3599884;1;1;1;0;4;1;3;2;NONE;false;0;0;0;0
2a04687dbcb616e283534a54d4542cbef2b5bccc;2012-10-15 10:19:22 -0700;2.5176273;3.3599884;1;1;1;0;4;1;3;2;NONE;false;0;0;0;0
2d9abf34f4dec17b656be28a57e26ae447e37a55;2012-10-15 10:18:15 -0700;0.8557407;3.3592130;1;1;0;1;2;1;1;2;NONE;false;0;0;0;0
dc897702242361d386d99ce42b6d735df9293aad;2012-10-15 10:18:15 -0700;0.8557407;3.3592130;1;1;0;1;2;1;1;2;NONE;false;0;0;0;0
c15de582f0f1d888c67a4d975ca785f26851ee5c;2012-10-11 03:04:49 -0700;71.6305093;71.6692014;14;1;14;0;68;2;176;3;SOME;false;0;0;0;0
acb49a5d61829e0b4e5f6bfb71922bd3e5389e3c;2012-10-11 03:04:49 -0700;71.6305093;71.6692014;14;1;14;0;68;2;176;3;SOME;false;0;0;0;0
537740773a077f1f91ba4794c73268762e9b7e69;2012-10-11 03:00:19 -0700;5.0881134;6.7851736;6;1;6;0;20;3;86;2;NONE;false;0;0;0;0
5f9681b98816db6e19f7a7f9e97375cfca30a4d5;2012-10-11 03:00:19 -0700;5.0881134;6.7851736;6;1;6;0;20;3;86;2;NONE;false;0;0;0;0
e3ed1370ffbdf2adb7bb5dcb6262323bea25f534;2012-10-11 01:55:11 -0700;61.6371528;63.0147338;11;1;11;0;54;2;170;1;ALL;false;0;0;0;0
418e1a23fe703fae8714165fd87e1efb7fe875ce;2012-10-11 01:55:11 -0700;61.6371528;63.0147338;11;1;11;0;54;2;170;1;ALL;false;0;0;0;0
de4dd9736bfa8851a6fcd13a4281de51398f4e27;2012-10-11 01:27:22 -0700;0.0998958;0.8475694;1;1;1;0;1;3;1;2;NONE;false;0;0;0;0
0faf1304f27165fd78b91240dc9a8b4b1cd9a0b4;2012-10-11 01:27:22 -0700;0.0998958;0.8475694;1;1;1;0;1;3;1;2;NONE;false;0;0;0;0
b5430cfe6910fc7d93df188d4f9a5731dcb5a901;2012-10-10 16:00:54 +0200;0.1528009;0.2545833;3;1;2;1;7;1;78;1;NONE;true;1;1;1;0
ed11390c34ad8008e90cf7c1693aea7ba506fea1;2012-10-10 16:00:54 +0200;0.1528009;0.2545833;3;1;2;1;7;1;78;1;NONE;true;1;1;1;0
aa91d75cee5c575d69f3777fdd491ea0d58451ec;2012-10-10 03:15:20 -0700;0.8073727;1.9243056;2;1;2;0;6;1;6;31;NONE;false;0;0;0;0
5ea49d4581dfed097aa13e32204aa7b5dcd8a0a4;2012-10-10 03:15:20 -0700;0.8073727;1.9243056;2;1;2;0;6;1;6;31;NONE;false;0;0;0;0
b6a159c25d8235d80ceae3fe1a80a13784b41fc6;2012-10-10 11:13:55 +0100;0.0945139;0.6865509;1;1;1;0;1;2;2;1;NONE;false;0;0;0;0
24f8533304b5c5886d378723fb0edc0a0642bc01;2012-10-10 11:13:55 +0100;0.0945139;0.6865509;1;1;1;0;1;2;2;1;NONE;false;0;0;0;0
bdedb1a738afc703c5f433812e91de0b6e11f382;2012-10-10 00:54:18 -0700;60.0245949;61.9724537;8;1;8;0;41;1;103;1;NONE;false;0;0;0;0
3296f749b2c8236b6f24a2f08c34773e5b4bd176;2012-10-10 00:54:18 -0700;60.0245949;61.9724537;8;1;8;0;41;1;103;1;NONE;false;0;0;0;0
47872360491a59916a31b96330c764d566d2ccb8;2012-10-09 18:45:17 +0100;3.2782292;5.1080671;1;1;1;0;1;2;3;1;NONE;false;0;0;0;0
7c66debc884b4507ef6dbf14c712a61572b025ee;2012-10-09 18:45:17 +0100;3.2782292;5.1080671;1;1;1;0;1;2;3;1;NONE;false;0;0;0;0
ab02343dfd49380d37b04406d612ca447174980e;2012-10-04 16:09:40 +0100;0.6117477;1.0664699;1;1;1;0;1;3;17;3;NONE;false;0;0;0;0
3c550e5f4ed5cd8f35d93bd4320e258d71d8741a;2012-10-04 16:09:40 +0100;0.6117477;1.0664699;1;1;1;0;1;3;17;3;NONE;false;0;0;0;0
cec07bfe6a99672afb90c5f38623d2a7389eca0c;2012-09-30 17:32:16 +0100;0.0967014;2.3152315;1;2;2;0;2;6;3;4;NONE;false;0;0;0;0
78de9cb5c8f71945285a623f39af3ef77fb216a4;2012-09-30 17:32:16 +0100;0.0967014;2.3152315;1;2;2;0;2;6;3;4;NONE;false;0;0;0;0
c4cda104d639848ad322e4d0ad66afa9fee5fa2c;2012-09-28 04:25:59 -0700;18.7314583;38.1013542;3;1;3;0;7;1;9;2;NONE;false;0;0;0;0
bf02fa8bcc30ffe1ebfcab187a4e2795293be795;2012-09-28 04:25:59 -0700;18.7314583;38.1013542;3;1;3;0;7;1;9;2;NONE;false;0;0;0;0
f006fa5c2583a7fd0997eccc4fd45e4881c3e901;2012-09-28 02:53:04 -0700;48.6940162;50.0549306;6;1;5;1;24;1;76;1;NONE;false;0;0;0;0
78eadabd5bee8ddfc4c5b2c7cdac8d363ced2f9a;2012-09-28 02:53:04 -0700;48.6940162;50.0549306;6;1;5;1;24;1;76;1;NONE;false;0;0;0;0
8d3993651fa607ba53d67f13e11c5185c9af486f;2012-09-28 02:49:15 -0700;48.6586574;50.0522801;6;1;5;1;22;1;75;1;NONE;false;0;0;0;0
11eb2a1753f06f0fed30a2a249fce62b4842e4c7;2012-09-28 02:49:15 -0700;48.6586574;50.0522801;6;1;5;1;22;1;75;1;NONE;false;0;0;0;0
1044459410a27eb0338c3f1da4b2e0511b72546f;2012-09-28 10:06:44 +0100;18.6934491;38.0046528;1;2;1;1;1;3;3;7;NONE;false;0;0;0;0
6c74fe5d250e790a1090d8c9cb6ed6b672b24d5c;2012-09-28 10:06:44 +0100;18.6934491;38.0046528;1;2;1;1;1;3;3;7;NONE;false;0;0;0;0
ca54e717c54ebd6b31a60e1cf32ca13e3133245f;2012-09-28 01:58:20 -0700;9.6610880;37.9988194;1;1;1;0;1;1;6;1;NONE;false;0;0;0;0
1f277713830576dc337ccc946ccd996829de2d37;2012-09-28 01:58:20 -0700;9.6610880;37.9988194;1;1;1;0;1;1;6;1;NONE;false;0;0;0;0
c0976fc7f8080506b3d739d55d031bfdad54b332;2012-08-21 01:38:47 -0700;10.6343750;12.0033449;4;1;4;0;12;5;59;10;SOME;false;0;0;0;0
4a8fc8b5b7c4d953964aed8ae7c5e136f2f62b04;2012-08-21 01:38:47 -0700;10.6343750;12.0033449;4;1;4;0;12;5;59;10;SOME;false;0;0;0;0
262473b1d492678eb1cc6e1557f3a517d27dc5d5;2012-08-21 01:03:46 -0700;10.6188542;11.9790278;3;1;3;0;8;1;56;1;NONE;false;0;0;0;0
5364886baa46def42700cd1bc2c1cb59b72271e6;2012-08-21 01:03:46 -0700;10.6188542;11.9790278;3;1;3;0;8;1;56;1;NONE;false;0;0;0;0
3c9713db4463aafc12e6d441d10c477d93a8ba42;2012-08-21 01:01:01 -0700;20.5416551;20.5832292;4;1;4;0;13;1;60;1;NONE;false;0;0;0;0
0725614d6da3226e08d6467345c6d3ad62748f3e;2012-08-21 01:01:01 -0700;20.5416551;20.5832292;4;1;4;0;13;1;60;1;NONE;false;0;0;0;0
491b08adab90a2df3c322270ad59492cf2fde270;2012-08-21 08:16:16 +0100;0.4955324;3.7611690;1;1;1;0;1;1;1;44;NONE;false;0;0;0;0
7f7f94f155c6fdc05db568ac76ebdd5ae96ebe7a;2012-08-21 08:16:16 +0100;0.4955324;3.7611690;1;1;1;0;1;1;1;44;NONE;false;0;0;0;0
3db793aa15b0c6aaf88fc964fca2e78b5866c96d;2012-08-13 09:55:18 +0200;16.0300116;20.6570718;1;6;6;0;1;44;1;70;NONE;false;0;0;0;0
eac6ade886b53956a2fb031ac0213a1ccefdb1c9;2012-08-13 09:55:18 +0200;16.0300116;20.6570718;1;6;6;0;1;44;1;70;NONE;false;0;0;0;0
9a615bbe2d0a3a4968c62679614ff060c37b6e8c;2012-08-08 18:03:42 +0100;7.9196412;7.9600926;1;1;1;0;2;3;1;2;NONE;false;0;0;0;0
a8821980b754f1f2357a854db0532a7d683e35aa;2012-08-08 18:03:42 +0100;7.9196412;7.9600926;1;1;1;0;2;3;1;2;NONE;false;0;0;0;0
75a7816b461f3208efefe55e67ef78254de45ec7;2012-07-31 14:52:23 -0400;4.9949190;5.0447106;1;2;2;0;1;18;1;59;NONE;false;0;0;0;0
f02fb3ea1db195d40b6db5ab4e868af2c5ff4ccf;2012-07-31 14:52:23 -0400;4.9949190;5.0447106;1;2;2;0;1;18;1;59;NONE;false;0;0;0;0
81d1e88351fdb02383dbe7933f6e42204c6428d6;2012-07-31 19:09:31 +0100;2.2456134;4.8805324;1;1;0;1;6;1;13;2;NONE;false;0;0;0;0
def227c59e2e556ee56c219e45c0c5c09fd7b466;2012-07-31 17:37:01 +0100;2.1812269;4.8162963;1;1;0;1;1;1;0;10;ALL;false;0;0;0;0
cdb4fa2c0d9e5341f5f41d6cc5841ce3d43f621d;2012-07-31 14:01:55 +0100;3.1400926;4.0407407;1;1;1;0;1;4;10;1;ALL;false;0;0;0;0
e84c3b9f10af64031a3a1beac5e3f2933e078886;2012-07-31 14:01:55 +0100;3.1400926;4.0407407;1;1;1;0;1;4;10;1;ALL;false;0;0;0;0
e4cf0808b7ea2036f003c1d352335f3e1162427a;2012-07-28 02:40:02 -0700;0.2727199;1.5323843;1;1;1;0;7;3;33;1;NONE;false;0;0;0;0
c4c9a10505e56fd1a21e7c1ff94cd12a7d7cab56;2012-07-28 02:40:02 -0700;0.2727199;1.5323843;1;1;1;0;7;3;33;1;NONE;false;0;0;0;0
2899b5347dc8dd5a60fada1e908d7d4a52ffc945;2012-07-27 13:03:15 +0100;15.1461574;15.7627083;9;1;8;1;65;6;84;33;SOME;true;2;3;3;3
b944a31cd0c506344a8e77b36d485269c56b6f1b;2012-07-27 13:03:15 +0100;15.1461574;15.7627083;9;1;8;1;65;6;84;33;SOME;true;2;3;3;3
0782dab061754647e9d0af1b9acbc9253c32dd31;2012-07-26 10:48:00 -0700;2.0485301;2.2342940;2;2;1;1;7;8;5;3;NONE;false;0;0;0;0
f710de5cee0614bd5ba93903179f928dccea5918;2012-07-26 10:48:00 -0700;2.0485301;2.2342940;2;2;1;1;7;8;5;3;NONE;false;0;0;0;0
17c06e1c9d012c5fab6ed943f70a28eef98aeee9;2012-07-25 18:23:30 +0100;0.2540741;0.2982176;1;1;1;0;2;2;2;1;NONE;false;0;0;0;0
192097adf6119d3e9430d6d8496214082bd2efcb;2012-07-25 18:23:30 +0100;0.2540741;0.2982176;1;1;1;0;2;2;2;1;NONE;false;0;0;0;0
b8ceb9ee47d4e6841efdbb0c00e477dc761a9905;2012-07-25 04:13:21 -0700;1.8297917;1.9113773;1;1;1;0;6;1;12;1;NONE;false;0;0;0;0
f1e8da50140404484d926834084b1d2751ffce7d;2012-07-25 04:13:21 -0700;1.8297917;1.9113773;1;1;1;0;6;1;12;1;NONE;false;0;0;0;0
2e9638d1b5313ae59b73d55c908393dd54703af5;2012-07-24 19:09:08 +0300;4.0192014;4.2146991;2;3;2;1;6;21;2;37;NONE;false;0;0;0;0
1b544dd58c1fb59d471162ee0b6b59bd8ff3dd4d;2012-07-24 19:09:08 +0300;4.0192014;4.2146991;2;3;2;1;6;21;2;37;NONE;false;0;0;0;0
711b2b102bc72d7995445ae6e6d83723e24b908e;2012-07-24 10:25:39 +0100;25.6468171;26.0466319;2;2;1;1;8;24;34;156;SOME;true;3;3;3;1
8b42b90fb609775b984f65b1eac93f56a85ba626;2012-07-22 23:47:19 -0700;5.0726042;5.7667361;2;1;2;0;13;2;24;1;NONE;false;0;0;0;0
f146e69c8cdb4b354d6c9fab699fc781083844f6;2012-07-22 23:47:19 -0700;5.0726042;5.7667361;2;1;2;0;13;2;24;1;NONE;false;0;0;0;0
aa59dc6a87203fbc030e59f7851a294677f7d198;2012-07-22 12:47:27 +0100;0.7170370;1.0097454;1;1;1;0;1;3;4;1;NONE;false;0;0;0;0
3d076b2dd3332faf448e8a1cf492b3a52681da09;2012-07-22 12:47:27 +0100;0.7170370;1.0097454;1;1;1;0;1;3;4;1;NONE;false;0;0;0;0
cc48934910124db353a1ab9b3cf52f201d808530;2012-07-21 11:34:39 -0700;0.9933681;1.3157523;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
accac951a608c64fb08f2cf1127589956708b62b;2012-07-21 11:34:39 -0700;0.9933681;1.3157523;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
62430bdec34c701ed78395778353fa5197e83b1d;2012-07-20 15:08:19 +0100;2.9414236;3.0729861;2;1;1;1;5;4;2;13;NONE;false;0;0;0;0
6f9a30a836056e80bba9e66358988ebfccd4c3e1;2012-07-20 15:08:19 +0100;2.9414236;3.0729861;2;1;1;1;5;4;2;13;NONE;false;0;0;0;0
0efcd4e23357723ed0eac9b9a5804db797abe7d3;2012-07-20 07:42:58 -0400;0.9076620;1.0176620;1;1;1;0;1;2;1;8;NONE;false;0;0;0;0
2f259820dfff1e839ec28de84ea1ead0415fbfed;2012-07-20 07:42:58 -0400;0.9076620;1.0176620;1;1;1;0;1;2;1;8;NONE;false;0;0;0;0
da3861d2841f0826521879fa360f970eb5531dfb;2012-07-17 13:24:19 +0100;5.8359028;6.6791667;1;7;6;1;3;25;1;33;NONE;false;0;0;0;0
ec98ef56349aae4bc9b1cc79cb1b257ad48b32a1;2012-07-17 13:24:19 +0100;5.8359028;6.6791667;1;7;6;1;3;25;1;33;NONE;false;0;0;0;0
ab6d0b8d70c61e89db751c73868b2eb89c88b787;2012-07-17 11:59:25 +0100;NaN;NaN;1;1;0;1;,fatal: ambiguous argument ',..efca16393ab5697b96d34d6a492ce3705402708a': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]';,fatal: ambiguous argument ',..89ca0e4e9cd51c48929425d357ae466ca9c7dbb0': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]';0;0;ALL;false;0;0;0;0
ed53955737f773c668876231c999d5b950b47087;2012-07-17 11:59:25 +0100;NaN;NaN;1;1;0;1;,fatal: ambiguous argument ',..2c40b2ef4cc175aff795d47aec82f8915cae3da8': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]';,fatal: ambiguous argument ',..89ca0e4e9cd51c48929425d357ae466ca9c7dbb0': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]';0;0;ALL;false;0;0;0;0
1b6213dbf26c4e172eaa9f2f8856b20c68b7b69d;2012-07-16 15:46:21 +0100;4.2736458;4.8759722;5;1;5;0;12;2;7;4;NONE;false;0;0;0;0
b1709f5f4d015ea465f9830c652fcb56fba01362;2012-07-16 15:46:21 +0100;4.2736458;4.8759722;5;1;5;0;12;2;7;4;NONE;false;0;0;0;0
f34e725a6e9f4c2b81118495c4c2f286cfe9aa2b;2012-07-16 15:36:31 +0100;3.9417708;4.8691435;3;1;3;0;9;1;7;1;ALL;false;0;0;0;0
af5ad84fb100a3cc313ffd554a880e2704e4c732;2012-07-16 15:36:31 +0100;3.9417708;4.8691435;3;1;3;0;9;1;7;1;ALL;false;0;0;0;0
1a1a8671518ebe26bd339c0cd28b2a869827531f;2012-07-16 07:24:18 -0700;3.9352199;4.8606597;2;1;2;0;7;1;4;3;NONE;false;0;0;0;0
6af3864c05b0584ab981cf910449e8709ecd36ff;2012-07-16 07:24:18 -0700;3.9352199;4.8606597;2;1;2;0;7;1;4;3;NONE;false;0;0;0;0
cb3e47f2bcdc8869afb92311cfcb740592885cbd;2012-07-14 22:30:25 -0700;0.7633912;3.4899074;1;1;0;1;3;1;2;1;NONE;false;0;0;0;0
519a2d2363328e3b922eb481fff10a2a65a89db7;2012-07-14 22:30:25 -0700;0.7633912;3.4899074;1;1;0;1;3;1;2;1;NONE;false;0;0;0;0
bb3cd7b7d0d88eb8840da5bc8af979eb4b167f39;2012-07-11 02:12:04 -0700;0.2941435;11.9986690;1;1;0;1;2;1;6;7;ALL;false;0;0;0;0
916d068e9c358c0d1cde10872d81f84969854f51;2012-07-10 21:00:00 +0100;5.5540509;5.5550116;5;6;1;5;46;40;1022;1281;SOME;true;238;3;240;231
0e6fca8da064aa95a52dbb025e596e0c89c4f9b1;2012-07-10 21:00:00 +0100;5.5540509;5.5550116;5;6;1;5;46;40;1015;1269;SOME;true;238;3;240;231
b5bce19de818577a8ccccb1516ca016f7c7985e6;2012-07-10 20:58:51 +0100;7.3885185;7.3957639;5;2;4;1;12;37;15;1010;SOME;true;1;0;1;1
812e628198ed8a1faf4e20e37f6df79edff85dfb;2012-07-10 20:58:51 +0100;7.3885185;7.3957639;5;2;4;1;12;37;15;1003;SOME;true;1;0;1;1
fc3f0058b99ffb4726aebc15b3d05ed955a5c556;2012-07-08 06:47:26 +0100;0.4732755;1.2176505;2;1;2;0;16;1;18;6;SOME;true;2;2;2;0
9a41d28f18b4cd36c1996fa8ad0354edcb3ddff9;2012-07-08 06:47:26 +0100;0.4732755;1.2176505;2;1;2;0;16;1;18;6;SOME;true;2;2;2;0
e7420e2a6af3d170b3933885fdfce192f412edfb;2012-07-07 13:27:53 +0100;1.5065394;2.0058449;2;1;2;0;15;1;18;8;SOME;false;0;0;0;0
094d2ab57c3283117ee8088f9526f346354b73f7;2012-07-07 13:27:53 +0100;1.5065394;2.0058449;2;1;2;0;15;1;18;8;SOME;false;0;0;0;0
d78726770eb8f97433ee4a300a78c27f76672aff;2012-07-05 07:57:06 -0700;1.0203819;1.7437847;5;1;5;0;35;5;1272;3;NONE;false;0;0;0;0
759d92a949afb31053aeb47ef19e59afd5402863;2012-07-05 07:57:06 -0700;1.0203819;1.7437847;5;1;5;0;35;5;1260;3;NONE;false;0;0;0;0
e8e069a95ebee1eb98f5947451ac239575afa85f;2012-07-05 07:49:10 -0700;0.0139699;0.3116319;2;1;2;0;4;1;2;1;NONE;false;0;0;0;0
3b1b8133368062e2ecdf0247c4d258dee128b90d;2012-07-05 07:49:10 -0700;0.0139699;0.3116319;2;1;2;0;4;1;2;1;NONE;false;0;0;0;0
c5539d549360ebe7ced9382bd8d993d5977ab671;2012-07-05 07:42:30 -0700;2.1680903;2.1760764;4;1;4;0;32;1;1271;1;ALL;false;0;0;0;0
e47cbae1d07c256c80753ef1db36ecd5649d5224;2012-07-05 07:42:30 -0700;2.1680903;2.1760764;4;1;4;0;32;1;1259;1;ALL;false;0;0;0;0
7f441020e13e102e5637ee343f5d073b248e96bd;2012-07-05 07:40:36 -0700;2.4150347;3.2016204;4;1;4;0;32;1;1271;1;NONE;false;0;0;0;0
8db858ef9e94311a7ca7a661e98b52bf660705df;2012-07-05 07:40:36 -0700;2.4150347;3.2016204;4;1;4;0;32;1;1259;1;NONE;false;0;0;0;0
191333f472a3cb6014e988a196d62c1cff5ec410;2012-07-05 13:24:36 +0100;0.0028704;0.0197106;2;1;2;0;14;1;18;1;ALL;false;0;0;0;0
0f54b2b0ff13fb23948a6d2254ef9cd9a00e48c0;2012-07-05 13:24:36 +0100;0.0028704;0.0197106;2;1;2;0;14;1;18;1;ALL;false;0;0;0;0
8c2c28c00736561e257b7794ed35e282e65bbb64;2012-07-05 13:15:20 +0100;1.1312037;1.1549537;2;1;2;0;13;3;18;63;SOME;false;0;0;0;0
754d5ac5bc18469fe627d3c6d95da1833dedbced;2012-07-05 13:15:20 +0100;1.1312037;1.1549537;2;1;2;0;13;3;18;63;SOME;false;0;0;0;0
aa9faec28905fae479373e3643f86d2ca0087d68;2012-07-05 07:41:01 +0100;1.8348843;1.8417130;2;2;1;1;4;22;2;870;NONE;false;0;0;0;0
00902be904d615804062233824cdf258c79f535a;2012-07-05 07:41:01 +0100;1.8348843;1.8417130;2;2;1;1;4;22;2;863;NONE;false;0;0;0;0
816ceaf3892b6481348753a2dfee35424c8629ef;2012-07-05 07:40:47 +0100;0.5841204;1.8415509;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
60d7136b98cffa2062266259047a645e2fea54d0;2012-07-05 07:40:47 +0100;0.5841204;1.8415509;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
8b29bb9ba67e76acb4c07718f56bc7c587258134;2012-07-04 22:27:44 +0800;0.8341782;1.1658218;1;1;1;0;3;2;3;1;NONE;false;0;0;0;0
d310852d5bd5b31f7ab78c9dc801885511a13aee;2012-07-04 22:27:44 +0800;0.8341782;1.1658218;1;1;1;0;3;2;3;1;NONE;false;0;0;0;0
963c45a3183c35ad30dcc3ab9f389c9901c763d3;2012-07-04 09:47:17 +0100;0.4864815;0.4979745;2;1;2;0;10;3;14;5;SOME;false;0;0;0;0
cff503c08f95cf33bc229a14fc2eb3b0f821fa88;2012-07-04 09:47:17 +0100;0.4864815;0.4979745;2;1;2;0;10;3;14;5;SOME;false;0;0;0;0
cba6feb288fcc770d5b89684365b88a05c52d250;2012-07-03 21:51:40 +0100;0.0036921;0.0053704;2;1;2;0;9;1;14;1;ALL;false;0;0;0;0
8d170e6294e28586f74441a38bed259ed1a5e89c;2012-07-03 21:51:40 +0100;0.0036921;0.0053704;2;1;2;0;9;1;14;1;ALL;false;0;0;0;0
0139f2f41e78df5cf915e9991be1ae217f34e6b3;2012-07-03 21:44:53 +0100;0.0006019;0.0675926;2;1;2;0;8;1;14;2;SOME;false;0;0;0;0
8f95f00f3e62a02a1c91742169fa10317efa52cc;2012-07-03 21:44:53 +0100;0.0006019;0.0675926;2;1;2;0;8;1;14;2;SOME;false;0;0;0;0
ee2ad4a2ef5ee30c8c5b64cee6696192675ce4b7;2012-07-03 21:44:48 +0100;0.3534722;0.9131713;2;1;2;0;7;1;14;1;ALL;true;1;1;1;0
845eb483dc18df09ab5dfe8290dec53a709a7fc4;2012-07-03 21:44:48 +0100;0.3534722;0.9131713;2;1;2;0;7;1;14;1;ALL;true;1;1;1;0
9075dbff8975976be9d595b194309999903f7ddb;2012-07-03 11:38:33 +0100;0.5459606;1.0335301;1;1;1;0;2;5;1;859;NONE;false;0;0;0;0
849f606ae2b01ef03ed24564595908feebdbf213;2012-07-03 11:38:33 +0100;0.5459606;1.0335301;1;1;1;0;2;5;1;852;NONE;false;0;0;0;0
f2d8f6502a4ab4084a59865798d63e909abde316;2012-07-02 22:33:51 +0100;2.4354977;4.0659259;3;1;2;1;10;1;870;843;ALL;true;1;1;1;0
38fd7127299aacbdb06ba27ad980ccf8def43e11;2012-07-02 22:33:51 +0100;2.4354977;4.0659259;3;1;2;1;10;1;863;836;ALL;true;1;1;1;0
adc6bd93b4f981671d87ec77655240c6fbb582a4;2012-07-02 10:06:15 +0100;1.9143403;3.5467593;2;1;1;1;5;1;19;1;NONE;false;0;0;0;0
305a7665ebed74b3d20df6398f8066b4f2a8872d;2012-07-02 10:06:15 +0100;1.9143403;3.5467593;2;1;1;1;5;1;19;1;NONE;false;0;0;0;0
d5d547d063fc6cfb9a11be081fcda87f46315af5;2012-06-30 21:03:12 +1000;2.5472569;3.2924653;1;3;2;1;2;19;16;156;SOME;false;0;0;0;0
639c7aac29058fd59cc6ce699de516ba0d3767f0;2012-06-30 21:03:12 +1000;2.5472569;3.2924653;1;3;2;1;2;19;16;156;SOME;false;0;0;0;0
c419dad8ff13ca524df11cf1e62408a4cba34119;2012-06-29 09:58:20 +0100;0.4091667;0.8306134;1;1;1;0;2;3;6;8;SOME;true;1;1;1;0
e332ea4823585c958870b74acfaa5591847dff52;2012-06-28 17:32:00 +0100;0.3016319;1.0060880;1;1;1;0;3;72;50;163;SOME;true;1;1;1;0
f0ecff0e26d938c8a0fb457fcf5708b9d97d8020;2012-06-28 17:32:00 +0100;0.3016319;1.0060880;1;1;1;0;3;72;50;161;SOME;true;1;1;1;0
a4574f8160aee1333a223926cd251fef3c40fe13;2012-06-28 17:06:14 +0100;0.1970486;3.3599653;1;1;1;0;1;11;6;139;NONE;false;0;0;0;0
f00c64929b90fd292288261a8f6dcda21505cbf8;2012-06-28 20:42:55 +1000;4.5367940;8.1580556;1;1;1;0;9;1;132;2;NONE;false;0;0;0;0
76a2b2be95e920d443954312f2b54bea56e3a1e8;2012-06-28 18:13:02 +1000;4.3501736;5.0605787;1;1;1;0;69;10;163;94;SOME;true;2;3;3;0
8fc9b9c9d9bdf0fe254541a1c550d8b4d9075ff3;2012-06-28 18:13:02 +1000;4.3501736;5.0605787;1;1;1;0;69;10;161;94;SOME;true;2;3;3;0
674bbaeb1f42a74b0170af8f56e985129119948f;2012-06-25 20:31:59 +0100;3.0545139;5.0842361;1;2;1;1;1;3;10;4;SOME;true;1;1;1;1
